,duration,machine,testname
284,0.002486465,tarkil,b3fa295dd500873eabd537c07703ff5f
5788,0.004632798,hildor,b3fa295dd500873eabd537c07703ff5f
7452,0.002217328,tarkil,b3fa295dd500873eabd537c07703ff5f
9628,0.005459538000000001,hildor,b3fa295dd500873eabd537c07703ff5f
8412,0.008363785,luna,b3fa295dd500873eabd537c07703ff5f
7004,0.003267671,exmag,b3fa295dd500873eabd537c07703ff5f
4124,0.00209276,ajax,b3fa295dd500873eabd537c07703ff5f
5212,0.003830216,exmag,b3fa295dd500873eabd537c07703ff5f
4188,0.003777915,ajax,b3fa295dd500873eabd537c07703ff5f
8895,0.032864807,ajax,b785b2898c602d97947a81eee5131a4e
8447,0.050266759,luna,b785b2898c602d97947a81eee5131a4e
8063,0.034150217000000004,luna,b785b2898c602d97947a81eee5131a4e
9727,0.045593321,hildor,b785b2898c602d97947a81eee5131a4e
10367,0.07611921099999999,mudrc,b785b2898c602d97947a81eee5131a4e
10559,0.076819658,mudrc,b785b2898c602d97947a81eee5131a4e
10047,0.076749668,mudrc,b785b2898c602d97947a81eee5131a4e
8703,0.032862034,ajax,b785b2898c602d97947a81eee5131a4e
9599,0.046171085,hildor,b785b2898c602d97947a81eee5131a4e
8959,0.032924107,ajax,b785b2898c602d97947a81eee5131a4e
9919,0.04522848,hildor,b785b2898c602d97947a81eee5131a4e
8639,0.032965535,ajax,b785b2898c602d97947a81eee5131a4e
8255,0.034638677,luna,b785b2898c602d97947a81eee5131a4e
9215,0.041786939,hildor,b785b2898c602d97947a81eee5131a4e
8831,0.033014769,ajax,b785b2898c602d97947a81eee5131a4e
9151,0.041570745,hildor,b785b2898c602d97947a81eee5131a4e
9407,0.037688997,luna,b785b2898c602d97947a81eee5131a4e
9983,0.045166605,hildor,b785b2898c602d97947a81eee5131a4e
8511,0.032904569,ajax,b785b2898c602d97947a81eee5131a4e
10111,0.08644185800000001,mudrc,b785b2898c602d97947a81eee5131a4e
9087,0.041825518,hildor,b785b2898c602d97947a81eee5131a4e
9535,0.044664061,hildor,b785b2898c602d97947a81eee5131a4e
10303,0.077304215,mudrc,b785b2898c602d97947a81eee5131a4e
9343,0.059865013,luna,b785b2898c602d97947a81eee5131a4e
10175,0.076263581,mudrc,b785b2898c602d97947a81eee5131a4e
9023,0.041728333,hildor,b785b2898c602d97947a81eee5131a4e
7999,0.034020609,luna,b785b2898c602d97947a81eee5131a4e
9855,0.047761859,hildor,b785b2898c602d97947a81eee5131a4e
8767,0.03269125,ajax,b785b2898c602d97947a81eee5131a4e
10239,0.08679719,mudrc,b785b2898c602d97947a81eee5131a4e
10687,0.076193292,mudrc,b785b2898c602d97947a81eee5131a4e
8575,0.033006285,ajax,b785b2898c602d97947a81eee5131a4e
10431,0.076243036,mudrc,b785b2898c602d97947a81eee5131a4e
8383,0.034922969,luna,b785b2898c602d97947a81eee5131a4e
9279,0.065964728,luna,b785b2898c602d97947a81eee5131a4e
9663,0.045578148,hildor,b785b2898c602d97947a81eee5131a4e
10495,0.07827991599999999,mudrc,b785b2898c602d97947a81eee5131a4e
8127,0.034652187,luna,b785b2898c602d97947a81eee5131a4e
9471,0.061591178,luna,b785b2898c602d97947a81eee5131a4e
8191,0.038288941,luna,b785b2898c602d97947a81eee5131a4e
10623,0.077890131,mudrc,b785b2898c602d97947a81eee5131a4e
8319,0.034930944,luna,b785b2898c602d97947a81eee5131a4e
9791,0.046382507,hildor,b785b2898c602d97947a81eee5131a4e
5375,0.055908813,exmag,b785b2898c602d97947a81eee5131a4e
7935,0.0708439,tarkil,b785b2898c602d97947a81eee5131a4e
5503,0.045800434,hildor,b785b2898c602d97947a81eee5131a4e
5439,0.045866776,hildor,b785b2898c602d97947a81eee5131a4e
5311,0.046742348,exmag,b785b2898c602d97947a81eee5131a4e
5247,0.052195896,exmag,b785b2898c602d97947a81eee5131a4e
5183,0.059391362,exmag,b785b2898c602d97947a81eee5131a4e
5119,0.033771637,luna,b785b2898c602d97947a81eee5131a4e
5055,0.036483084,luna,b785b2898c602d97947a81eee5131a4e
4991,0.035740252,luna,b785b2898c602d97947a81eee5131a4e
4927,0.036541779,luna,b785b2898c602d97947a81eee5131a4e
4863,0.035178576,luna,b785b2898c602d97947a81eee5131a4e
4799,0.03639429,luna,b785b2898c602d97947a81eee5131a4e
4735,0.059659157,luna,b785b2898c602d97947a81eee5131a4e
4671,0.035129675,luna,b785b2898c602d97947a81eee5131a4e
4607,0.044260983,exmag,b785b2898c602d97947a81eee5131a4e
4543,0.049311433,exmag,b785b2898c602d97947a81eee5131a4e
4479,0.042984183,exmag,b785b2898c602d97947a81eee5131a4e
4415,0.050685698,exmag,b785b2898c602d97947a81eee5131a4e
4351,0.032894269,ajax,b785b2898c602d97947a81eee5131a4e
4287,0.033009273,ajax,b785b2898c602d97947a81eee5131a4e
4223,0.037054043,ajax,b785b2898c602d97947a81eee5131a4e
4159,0.033814684,ajax,b785b2898c602d97947a81eee5131a4e
4095,0.033534457000000004,ajax,b785b2898c602d97947a81eee5131a4e
4031,0.032866283,ajax,b785b2898c602d97947a81eee5131a4e
3967,0.032762565,ajax,b785b2898c602d97947a81eee5131a4e
3903,0.032732577,ajax,b785b2898c602d97947a81eee5131a4e
5567,0.044288034,hildor,b785b2898c602d97947a81eee5131a4e
5631,0.046602289000000005,hildor,b785b2898c602d97947a81eee5131a4e
5695,0.046464405,hildor,b785b2898c602d97947a81eee5131a4e
5759,0.045451634000000005,hildor,b785b2898c602d97947a81eee5131a4e
7423,0.072380481,tarkil,b785b2898c602d97947a81eee5131a4e
7359,0.07217148599999999,tarkil,b785b2898c602d97947a81eee5131a4e
7295,0.068476035,tarkil,b785b2898c602d97947a81eee5131a4e
7231,0.059667504,tarkil,b785b2898c602d97947a81eee5131a4e
7167,0.027834195,exmag,b785b2898c602d97947a81eee5131a4e
7103,0.050473516,exmag,b785b2898c602d97947a81eee5131a4e
7039,0.055379285,exmag,b785b2898c602d97947a81eee5131a4e
6975,0.041166261,exmag,b785b2898c602d97947a81eee5131a4e
6911,0.029261515,exmag,b785b2898c602d97947a81eee5131a4e
6847,0.04530243900000002,exmag,b785b2898c602d97947a81eee5131a4e
6783,0.050010769,exmag,b785b2898c602d97947a81eee5131a4e
6719,0.057457957,exmag,b785b2898c602d97947a81eee5131a4e
3839,0.055352423,tarkil,b785b2898c602d97947a81eee5131a4e
6655,0.042899407,exmag,b785b2898c602d97947a81eee5131a4e
6527,0.048974397,exmag,b785b2898c602d97947a81eee5131a4e
6463,0.057313205,exmag,b785b2898c602d97947a81eee5131a4e
6399,0.07610103,mudrc,b785b2898c602d97947a81eee5131a4e
6335,0.07595177,mudrc,b785b2898c602d97947a81eee5131a4e
6271,0.08059135099999999,mudrc,b785b2898c602d97947a81eee5131a4e
6207,0.081725308,mudrc,b785b2898c602d97947a81eee5131a4e
6143,0.07836699999999999,mudrc,b785b2898c602d97947a81eee5131a4e
6079,0.076655355,mudrc,b785b2898c602d97947a81eee5131a4e
6015,0.079282975,mudrc,b785b2898c602d97947a81eee5131a4e
5951,0.078043956,mudrc,b785b2898c602d97947a81eee5131a4e
5887,0.045117605,hildor,b785b2898c602d97947a81eee5131a4e
5823,0.071546382,hildor,b785b2898c602d97947a81eee5131a4e
6591,0.043696878,exmag,b785b2898c602d97947a81eee5131a4e
3775,0.065629098,tarkil,b785b2898c602d97947a81eee5131a4e
3711,0.064112858,tarkil,b785b2898c602d97947a81eee5131a4e
3647,0.05524142,tarkil,b785b2898c602d97947a81eee5131a4e
1663,0.042847105,hildor,b785b2898c602d97947a81eee5131a4e
1599,0.048467311,hildor,b785b2898c602d97947a81eee5131a4e
1535,0.033927437000000005,luna,b785b2898c602d97947a81eee5131a4e
1471,0.034103805,luna,b785b2898c602d97947a81eee5131a4e
1407,0.033662231,luna,b785b2898c602d97947a81eee5131a4e
1343,0.048446529,luna,b785b2898c602d97947a81eee5131a4e
1279,0.037975051,exmag,b785b2898c602d97947a81eee5131a4e
1215,0.049890294,exmag,b785b2898c602d97947a81eee5131a4e
1151,0.057236499,exmag,b785b2898c602d97947a81eee5131a4e
1087,0.232551516,exmag,b785b2898c602d97947a81eee5131a4e
1023,0.032727244,ajax,b785b2898c602d97947a81eee5131a4e
959,0.032908113,ajax,b785b2898c602d97947a81eee5131a4e
1727,0.044369217,hildor,b785b2898c602d97947a81eee5131a4e
895,0.032672701,ajax,b785b2898c602d97947a81eee5131a4e
767,0.068616829,tarkil,b785b2898c602d97947a81eee5131a4e
703,0.069177607,tarkil,b785b2898c602d97947a81eee5131a4e
639,0.087028337,tarkil,b785b2898c602d97947a81eee5131a4e
575,0.070777778,tarkil,b785b2898c602d97947a81eee5131a4e
511,0.074329998,tarkil,b785b2898c602d97947a81eee5131a4e
447,0.072918023,tarkil,b785b2898c602d97947a81eee5131a4e
383,0.063161598,tarkil,b785b2898c602d97947a81eee5131a4e
319,0.066960776,tarkil,b785b2898c602d97947a81eee5131a4e
255,0.032881453,luna,b785b2898c602d97947a81eee5131a4e
191,0.03317685,luna,b785b2898c602d97947a81eee5131a4e
127,0.033852239,luna,b785b2898c602d97947a81eee5131a4e
63,0.032865604,luna,b785b2898c602d97947a81eee5131a4e
831,0.034827153,ajax,b785b2898c602d97947a81eee5131a4e
7487,0.103951906,tarkil,b785b2898c602d97947a81eee5131a4e
1791,0.043025498,hildor,b785b2898c602d97947a81eee5131a4e
1919,0.07598874900000001,mudrc,b785b2898c602d97947a81eee5131a4e
3583,0.066183793,tarkil,b785b2898c602d97947a81eee5131a4e
3519,0.07299407,tarkil,b785b2898c602d97947a81eee5131a4e
3455,0.058353875,tarkil,b785b2898c602d97947a81eee5131a4e
3391,0.068818319,tarkil,b785b2898c602d97947a81eee5131a4e
3327,0.074203455,tarkil,b785b2898c602d97947a81eee5131a4e
3263,0.069298246,tarkil,b785b2898c602d97947a81eee5131a4e
3199,0.07260781,tarkil,b785b2898c602d97947a81eee5131a4e
3135,0.049098534000000006,tarkil,b785b2898c602d97947a81eee5131a4e
3071,0.047466921,hildor,b785b2898c602d97947a81eee5131a4e
3007,0.048235003,hildor,b785b2898c602d97947a81eee5131a4e
2943,0.047379343,hildor,b785b2898c602d97947a81eee5131a4e
2879,0.051407344,hildor,b785b2898c602d97947a81eee5131a4e
1855,0.077291048,mudrc,b785b2898c602d97947a81eee5131a4e
2815,0.037020205,exmag,b785b2898c602d97947a81eee5131a4e
2687,0.038930884,exmag,b785b2898c602d97947a81eee5131a4e
2623,0.05855772400000001,exmag,b785b2898c602d97947a81eee5131a4e
2559,0.037283253,ajax,b785b2898c602d97947a81eee5131a4e
2495,0.045391042,ajax,b785b2898c602d97947a81eee5131a4e
2431,0.040181847,ajax,b785b2898c602d97947a81eee5131a4e
2367,0.040792203,ajax,b785b2898c602d97947a81eee5131a4e
2303,0.056753325999999986,luna,b785b2898c602d97947a81eee5131a4e
2239,0.051540218,luna,b785b2898c602d97947a81eee5131a4e
2175,0.057316511,luna,b785b2898c602d97947a81eee5131a4e
2111,0.035123405,luna,b785b2898c602d97947a81eee5131a4e
2047,0.076504499,mudrc,b785b2898c602d97947a81eee5131a4e
1983,0.07603823400000001,mudrc,b785b2898c602d97947a81eee5131a4e
2751,0.045568932,exmag,b785b2898c602d97947a81eee5131a4e
7551,0.064425653,tarkil,b785b2898c602d97947a81eee5131a4e
10751,0.090588632,mudrc,b785b2898c602d97947a81eee5131a4e
7871,0.050937669000000005,tarkil,b785b2898c602d97947a81eee5131a4e
7743,0.073030502,tarkil,b785b2898c602d97947a81eee5131a4e
7807,0.07210406,tarkil,b785b2898c602d97947a81eee5131a4e
7615,0.072851748,tarkil,b785b2898c602d97947a81eee5131a4e
7679,0.06648362599999999,tarkil,b785b2898c602d97947a81eee5131a4e
437,0.0008826760000000002,tarkil,c0d5a86a2373f343043a851445508e04
3701,0.00066019,tarkil,c0d5a86a2373f343043a851445508e04
3765,0.0007392789999999999,tarkil,c0d5a86a2373f343043a851445508e04
9397,0.00059879,luna,c0d5a86a2373f343043a851445508e04
3829,0.000781958,tarkil,c0d5a86a2373f343043a851445508e04
3893,0.000363992,ajax,c0d5a86a2373f343043a851445508e04
7093,0.00042159,exmag,c0d5a86a2373f343043a851445508e04
3957,0.000396396,ajax,c0d5a86a2373f343043a851445508e04
9333,0.000704396,luna,c0d5a86a2373f343043a851445508e04
4021,0.000436985,ajax,c0d5a86a2373f343043a851445508e04
8245,0.00042037,luna,c0d5a86a2373f343043a851445508e04
4149,0.00039368,ajax,c0d5a86a2373f343043a851445508e04
9461,0.0008197660000000001,luna,c0d5a86a2373f343043a851445508e04
9269,0.000590981,luna,c0d5a86a2373f343043a851445508e04
4213,0.000421512,ajax,c0d5a86a2373f343043a851445508e04
4277,0.000482073,ajax,c0d5a86a2373f343043a851445508e04
10677,0.001179457,mudrc,c0d5a86a2373f343043a851445508e04
4341,0.000457109,ajax,c0d5a86a2373f343043a851445508e04
7029,0.000386603,exmag,c0d5a86a2373f343043a851445508e04
9205,0.000433873,hildor,c0d5a86a2373f343043a851445508e04
4405,0.000505487,exmag,c0d5a86a2373f343043a851445508e04
4469,0.000530201,exmag,c0d5a86a2373f343043a851445508e04
4085,0.000427896,ajax,c0d5a86a2373f343043a851445508e04
3637,0.000620135,tarkil,c0d5a86a2373f343043a851445508e04
3573,0.000794655,tarkil,c0d5a86a2373f343043a851445508e04
245,0.000436443,luna,c0d5a86a2373f343043a851445508e04
2805,0.000453348,exmag,c0d5a86a2373f343043a851445508e04
2869,0.000483337,hildor,c0d5a86a2373f343043a851445508e04
8181,0.000497312,luna,c0d5a86a2373f343043a851445508e04
9717,0.0005057680000000001,hildor,c0d5a86a2373f343043a851445508e04
2933,0.000534202,hildor,c0d5a86a2373f343043a851445508e04
2997,0.00054279,hildor,c0d5a86a2373f343043a851445508e04
10741,0.001206044,mudrc,c0d5a86a2373f343043a851445508e04
7221,0.00066329,tarkil,c0d5a86a2373f343043a851445508e04
3061,0.000501418,hildor,c0d5a86a2373f343043a851445508e04
9653,0.000483061,hildor,c0d5a86a2373f343043a851445508e04
3125,0.000673395,tarkil,c0d5a86a2373f343043a851445508e04
4533,0.000467363,exmag,c0d5a86a2373f343043a851445508e04
7989,0.00041348800000000016,luna,c0d5a86a2373f343043a851445508e04
7797,0.001007045,tarkil,c0d5a86a2373f343043a851445508e04
3253,0.0007907999999999999,tarkil,c0d5a86a2373f343043a851445508e04
9589,0.0005074680000000001,hildor,c0d5a86a2373f343043a851445508e04
3317,0.0008853730000000002,tarkil,c0d5a86a2373f343043a851445508e04
3381,0.0006592060000000001,tarkil,c0d5a86a2373f343043a851445508e04
7925,0.001051581,tarkil,c0d5a86a2373f343043a851445508e04
3445,0.000811634,tarkil,c0d5a86a2373f343043a851445508e04
9525,0.000452588,hildor,c0d5a86a2373f343043a851445508e04
7157,0.000393327,exmag,c0d5a86a2373f343043a851445508e04
6709,0.000472179,exmag,c0d5a86a2373f343043a851445508e04
3509,0.000771922,tarkil,c0d5a86a2373f343043a851445508e04
3189,0.000874068,tarkil,c0d5a86a2373f343043a851445508e04
9141,0.00041294,hildor,c0d5a86a2373f343043a851445508e04
4597,0.00048691,exmag,c0d5a86a2373f343043a851445508e04
181,0.000430181,luna,c0d5a86a2373f343043a851445508e04
117,0.000438515,luna,c0d5a86a2373f343043a851445508e04
6837,0.000418389,exmag,c0d5a86a2373f343043a851445508e04
8693,0.000420569,ajax,c0d5a86a2373f343043a851445508e04
5813,0.000467417,hildor,c0d5a86a2373f343043a851445508e04
5877,0.000465474,hildor,c0d5a86a2373f343043a851445508e04
5941,0.001072991,mudrc,c0d5a86a2373f343043a851445508e04
8629,0.000433318,ajax,c0d5a86a2373f343043a851445508e04
6005,0.001059833,mudrc,c0d5a86a2373f343043a851445508e04
7669,0.00100324,tarkil,c0d5a86a2373f343043a851445508e04
6069,0.001167465,mudrc,c0d5a86a2373f343043a851445508e04
6133,0.001190159,mudrc,c0d5a86a2373f343043a851445508e04
5749,0.00049302,hildor,c0d5a86a2373f343043a851445508e04
6773,0.0004925719999999999,exmag,c0d5a86a2373f343043a851445508e04
6197,0.000980398,mudrc,c0d5a86a2373f343043a851445508e04
6261,0.001058758,mudrc,c0d5a86a2373f343043a851445508e04
6325,0.001183932,mudrc,c0d5a86a2373f343043a851445508e04
8501,0.000376479,ajax,c0d5a86a2373f343043a851445508e04
6389,0.00111737,mudrc,c0d5a86a2373f343043a851445508e04
6453,0.000517576,exmag,c0d5a86a2373f343043a851445508e04
6517,0.000565131,exmag,c0d5a86a2373f343043a851445508e04
8437,0.000668728,luna,c0d5a86a2373f343043a851445508e04
6581,0.000568579,exmag,c0d5a86a2373f343043a851445508e04
8373,0.0004597130000000001,luna,c0d5a86a2373f343043a851445508e04
53,0.00039765,luna,c0d5a86a2373f343043a851445508e04
8565,0.000402341,ajax,c0d5a86a2373f343043a851445508e04
2741,0.000480778,exmag,c0d5a86a2373f343043a851445508e04
5685,0.00043616300000000015,hildor,c0d5a86a2373f343043a851445508e04
5621,0.000506908,hildor,c0d5a86a2373f343043a851445508e04
4661,0.00051483,luna,c0d5a86a2373f343043a851445508e04
7733,0.0007943669999999999,tarkil,c0d5a86a2373f343043a851445508e04
9077,0.000416096,hildor,c0d5a86a2373f343043a851445508e04
4725,0.000743198,luna,c0d5a86a2373f343043a851445508e04
6965,0.000510361,exmag,c0d5a86a2373f343043a851445508e04
4789,0.000448392,luna,c0d5a86a2373f343043a851445508e04
4853,0.000556313,luna,c0d5a86a2373f343043a851445508e04
9013,0.000386234,hildor,c0d5a86a2373f343043a851445508e04
4917,0.00040673,luna,c0d5a86a2373f343043a851445508e04
4981,0.000477956,luna,c0d5a86a2373f343043a851445508e04
5045,0.000539581,luna,c0d5a86a2373f343043a851445508e04
8757,0.000555144,ajax,c0d5a86a2373f343043a851445508e04
8949,0.000408187,ajax,c0d5a86a2373f343043a851445508e04
5173,0.000471225,exmag,c0d5a86a2373f343043a851445508e04
5237,0.000609838,exmag,c0d5a86a2373f343043a851445508e04
8885,0.000430064,ajax,c0d5a86a2373f343043a851445508e04
6901,0.000467552,exmag,c0d5a86a2373f343043a851445508e04
8309,0.000469799,luna,c0d5a86a2373f343043a851445508e04
5301,0.000482787,exmag,c0d5a86a2373f343043a851445508e04
5365,0.000534838,exmag,c0d5a86a2373f343043a851445508e04
5429,0.000457383,hildor,c0d5a86a2373f343043a851445508e04
8821,0.000410306,ajax,c0d5a86a2373f343043a851445508e04
5493,0.000518441,hildor,c0d5a86a2373f343043a851445508e04
5557,0.00048278,hildor,c0d5a86a2373f343043a851445508e04
5109,0.000459624,luna,c0d5a86a2373f343043a851445508e04
9781,0.000453636,hildor,c0d5a86a2373f343043a851445508e04
6645,0.000399656,exmag,c0d5a86a2373f343043a851445508e04
2677,0.000559673,exmag,c0d5a86a2373f343043a851445508e04
10101,0.001060546,mudrc,c0d5a86a2373f343043a851445508e04
1077,0.000456629,exmag,c0d5a86a2373f343043a851445508e04
1845,0.000987107,mudrc,c0d5a86a2373f343043a851445508e04
1013,0.000406132,ajax,c0d5a86a2373f343043a851445508e04
1909,0.001044392,mudrc,c0d5a86a2373f343043a851445508e04
949,0.000438723,ajax,c0d5a86a2373f343043a851445508e04
1973,0.001132289,mudrc,c0d5a86a2373f343043a851445508e04
10357,0.001047241,mudrc,c0d5a86a2373f343043a851445508e04
10037,0.001013607,mudrc,c0d5a86a2373f343043a851445508e04
10421,0.001131361,mudrc,c0d5a86a2373f343043a851445508e04
2037,0.001112615,mudrc,c0d5a86a2373f343043a851445508e04
7605,0.000910654,tarkil,c0d5a86a2373f343043a851445508e04
885,0.000394048,ajax,c0d5a86a2373f343043a851445508e04
2101,0.000438048,luna,c0d5a86a2373f343043a851445508e04
2165,0.0006785480000000001,luna,c0d5a86a2373f343043a851445508e04
9973,0.000483189,hildor,c0d5a86a2373f343043a851445508e04
7541,0.0008906469999999998,tarkil,c0d5a86a2373f343043a851445508e04
821,0.000373764,ajax,c0d5a86a2373f343043a851445508e04
1781,0.000453475,hildor,c0d5a86a2373f343043a851445508e04
1141,0.00049456,exmag,c0d5a86a2373f343043a851445508e04
1461,0.00044625,luna,c0d5a86a2373f343043a851445508e04
10613,0.001067122,mudrc,c0d5a86a2373f343043a851445508e04
10229,0.001111588,mudrc,c0d5a86a2373f343043a851445508e04
7477,0.000779325,tarkil,c0d5a86a2373f343043a851445508e04
1333,0.000443434,luna,c0d5a86a2373f343043a851445508e04
1525,0.000461488,luna,c0d5a86a2373f343043a851445508e04
373,0.000924898,tarkil,c0d5a86a2373f343043a851445508e04
1717,0.000461906,hildor,c0d5a86a2373f343043a851445508e04
1589,0.000428871,hildor,c0d5a86a2373f343043a851445508e04
1269,0.000434609,exmag,c0d5a86a2373f343043a851445508e04
8117,0.000463451,luna,c0d5a86a2373f343043a851445508e04
10165,0.00118879,mudrc,c0d5a86a2373f343043a851445508e04
1653,0.000430747,hildor,c0d5a86a2373f343043a851445508e04
1205,0.000403469,exmag,c0d5a86a2373f343043a851445508e04
7861,0.001182629,tarkil,c0d5a86a2373f343043a851445508e04
7413,0.000779814,tarkil,c0d5a86a2373f343043a851445508e04
10293,0.001068948,mudrc,c0d5a86a2373f343043a851445508e04
7349,0.0007390010000000001,tarkil,c0d5a86a2373f343043a851445508e04
1397,0.000466133,luna,c0d5a86a2373f343043a851445508e04
629,0.000753604,tarkil,c0d5a86a2373f343043a851445508e04
693,0.000713733,tarkil,c0d5a86a2373f343043a851445508e04
10549,0.001015211,mudrc,c0d5a86a2373f343043a851445508e04
8053,0.000451535,luna,c0d5a86a2373f343043a851445508e04
9909,0.000476478,hildor,c0d5a86a2373f343043a851445508e04
2613,0.000549616,exmag,c0d5a86a2373f343043a851445508e04
10485,0.001119374,mudrc,c0d5a86a2373f343043a851445508e04
2357,0.000379277,ajax,c0d5a86a2373f343043a851445508e04
565,0.000748948,tarkil,c0d5a86a2373f343043a851445508e04
9845,0.000524893,hildor,c0d5a86a2373f343043a851445508e04
2485,0.000541424,ajax,c0d5a86a2373f343043a851445508e04
2421,0.00042795,ajax,c0d5a86a2373f343043a851445508e04
7285,0.000730463,tarkil,c0d5a86a2373f343043a851445508e04
501,0.000938789,tarkil,c0d5a86a2373f343043a851445508e04
2293,0.000692151,luna,c0d5a86a2373f343043a851445508e04
757,0.000869603,tarkil,c0d5a86a2373f343043a851445508e04
309,0.0008369030000000001,tarkil,c0d5a86a2373f343043a851445508e04
2549,0.000402298,ajax,c0d5a86a2373f343043a851445508e04
2229,0.0006918510000000001,luna,c0d5a86a2373f343043a851445508e04
10547,0.06423849599999999,mudrc,caa2fa74ffdf97e9a001307b26e7ebfd
5427,0.024114865,hildor,caa2fa74ffdf97e9a001307b26e7ebfd
10611,0.09047022,mudrc,caa2fa74ffdf97e9a001307b26e7ebfd
6515,0.050510615,exmag,caa2fa74ffdf97e9a001307b26e7ebfd
1267,0.081318128,exmag,caa2fa74ffdf97e9a001307b26e7ebfd
5299,0.083023029,exmag,caa2fa74ffdf97e9a001307b26e7ebfd
5363,0.100212987,exmag,caa2fa74ffdf97e9a001307b26e7ebfd
819,0.028785383,ajax,caa2fa74ffdf97e9a001307b26e7ebfd
10291,0.046878069,mudrc,caa2fa74ffdf97e9a001307b26e7ebfd
8435,0.142917564,luna,caa2fa74ffdf97e9a001307b26e7ebfd
1203,0.065151558,exmag,caa2fa74ffdf97e9a001307b26e7ebfd
5235,0.047651531,exmag,caa2fa74ffdf97e9a001307b26e7ebfd
6579,0.093664777,exmag,caa2fa74ffdf97e9a001307b26e7ebfd
1331,0.021779475,luna,caa2fa74ffdf97e9a001307b26e7ebfd
5171,0.024457729,exmag,caa2fa74ffdf97e9a001307b26e7ebfd
563,0.023619772,tarkil,caa2fa74ffdf97e9a001307b26e7ebfd
5107,0.08898009300000001,luna,caa2fa74ffdf97e9a001307b26e7ebfd
8947,0.094070753,ajax,caa2fa74ffdf97e9a001307b26e7ebfd
6643,0.075721386,exmag,caa2fa74ffdf97e9a001307b26e7ebfd
499,0.083749632,tarkil,caa2fa74ffdf97e9a001307b26e7ebfd
5043,0.0771835,luna,caa2fa74ffdf97e9a001307b26e7ebfd
1395,0.041043582,luna,caa2fa74ffdf97e9a001307b26e7ebfd
8883,0.07758899,ajax,caa2fa74ffdf97e9a001307b26e7ebfd
6451,0.026386344,exmag,caa2fa74ffdf97e9a001307b26e7ebfd
10355,0.089192124,mudrc,caa2fa74ffdf97e9a001307b26e7ebfd
8819,0.04875163,ajax,caa2fa74ffdf97e9a001307b26e7ebfd
6067,0.154640474,mudrc,caa2fa74ffdf97e9a001307b26e7ebfd
6131,0.1823802,mudrc,caa2fa74ffdf97e9a001307b26e7ebfd
883,0.045935825,ajax,caa2fa74ffdf97e9a001307b26e7ebfd
6003,0.08835240800000001,mudrc,caa2fa74ffdf97e9a001307b26e7ebfd
755,0.08947584300000001,tarkil,caa2fa74ffdf97e9a001307b26e7ebfd
8627,0.077270135,ajax,caa2fa74ffdf97e9a001307b26e7ebfd
10483,0.187473323,mudrc,caa2fa74ffdf97e9a001307b26e7ebfd
8563,0.046392076,ajax,caa2fa74ffdf97e9a001307b26e7ebfd
6195,0.048166427000000005,mudrc,caa2fa74ffdf97e9a001307b26e7ebfd
5939,0.048221324,mudrc,caa2fa74ffdf97e9a001307b26e7ebfd
5875,0.090167864,hildor,caa2fa74ffdf97e9a001307b26e7ebfd
115,0.038697989,luna,caa2fa74ffdf97e9a001307b26e7ebfd
4979,0.045476353,luna,caa2fa74ffdf97e9a001307b26e7ebfd
10419,0.146533185,mudrc,caa2fa74ffdf97e9a001307b26e7ebfd
947,0.075832332,ajax,caa2fa74ffdf97e9a001307b26e7ebfd
6259,0.092850722,mudrc,caa2fa74ffdf97e9a001307b26e7ebfd
5811,0.072089422,hildor,caa2fa74ffdf97e9a001307b26e7ebfd
5491,0.042806788,hildor,caa2fa74ffdf97e9a001307b26e7ebfd
1139,0.037857111,exmag,caa2fa74ffdf97e9a001307b26e7ebfd
5555,0.071906715,hildor,caa2fa74ffdf97e9a001307b26e7ebfd
7667,0.08682610699999999,tarkil,caa2fa74ffdf97e9a001307b26e7ebfd
5619,0.097084635,hildor,caa2fa74ffdf97e9a001307b26e7ebfd
6387,0.183817567,mudrc,caa2fa74ffdf97e9a001307b26e7ebfd
627,0.055623083,tarkil,caa2fa74ffdf97e9a001307b26e7ebfd
8499,0.025083985,ajax,caa2fa74ffdf97e9a001307b26e7ebfd
5683,0.02300974,hildor,caa2fa74ffdf97e9a001307b26e7ebfd
1075,0.023824139,exmag,caa2fa74ffdf97e9a001307b26e7ebfd
5747,0.044430215,hildor,caa2fa74ffdf97e9a001307b26e7ebfd
691,0.060069303,tarkil,caa2fa74ffdf97e9a001307b26e7ebfd
1011,0.095292379,ajax,caa2fa74ffdf97e9a001307b26e7ebfd
6323,0.146210617,mudrc,caa2fa74ffdf97e9a001307b26e7ebfd
